TURN,UTTERANCE,DA,EMOTION
Ses04M_script02_1_M032,"They don't know what drives them.  They don't give it a name or ask a question.  They just turn, as one, and start the swim that brings them here; to this place, where we stand, for a massive celebration of sex and death.  Oh, man, I'm giving myself goose bumps.  All my hairs are popping up.",s,exc
Ses04M_script02_1_F020,That's the wind.,s,fru
Ses04M_script02_1_M033,Well so what did you think?,q,exc
Ses04M_script02_1_F021,About what?,q,fru
Ses04M_script02_2_F000,"Look at this, goose bumps.",c,neu
Ses04M_script02_2_M001,What I said.,ans,neu
Ses04M_script02_2_F002,It's ridiculous.,o,xxx
Ses04M_script02_2_M002,Certainly is not.  It's slightly exaggerated scientific fact.,dag,fru
Ses04M_script02_2_F004,Sure.  They're all told the same story.  It's what keeps us coming back for more; keeps us excited; keeps us thinking that life is going to start any minute now if we could just find the right spot; get in on the action.,o,xxx
Ses04M_script02_2_M005,"Carla, can I ask you something?  Don't take this the wrong way, but are you having your period?",q,fru
Ses04M_script02_2_F006,"Goddamn it, Augie, don't ask me that.  I hate it when you ask me that.  You always ask me that.  It's insulting.",ans,ang
Ses04M_script02_2_M007,"There's nothing to it.  We come down here.  The grunions arrive.  They do their little fish business.  We go ooh, ah, look at the fish.  They go home.  We go home.",s,ang
Ses04M_script02_2_F008,"For heaven's sake, we are not going to see the grunions.",o,xxx
Ses04M_script02_2_M008,Why not?,q,xxx
Ses04M_script02_2_F009,"We never do, do we?  Have we ever?",q,ang
Ses04M_script02_2_M009,We've missed them twice.,ans,xxx
Ses04M_script02_2_M010,That's not ever.,s,xxx
Ses04M_script02_2_F010,Twice is every time we've tried.  That's ever.,s,fru
Ses04M_script02_2_M012,I thought you wanted to see them.,o,xxx
Ses04M_script02_2_F012,You don't have any idea what I'm saying.,s,fru
Ses04M_script02_2_M013,"No, of course, not.",dag,fru
Ses04M_script02_2_F013,"I did want to see it.  I always do.  I keep thinking this time will be the time, but it never is.",o,ang
Ses04M_script02_2_M014,It's just fish; nothing to get traumatized over.,o,fru
Ses04M_script02_2_F014,"For heaven's sake, this is not about fish.",s,xxx
Ses04M_script02_2_M017,"Uh,okay.  So I'm putting on my jacket; putting out the animals;",s,fru
Ses04M_script02_2_M019,Uh.,b,fru
Ses04M_script02_2_F016,"It was about four years ago, right after we got married.  We thought I was pregnant and we had a bottle of champagne but no glasses.  You asked me to dance.  So we took off our shoes and you popped the cork.",s,sad
Ses04M_script02_2_F017,"And while we were dancing, you said the softest, most intimate things to me, right into my ear so that I could feel them as much as hear them.  And I remember thinking this is it.  At last, at last I'm as happy as I'm supposed to be.",s,xxx
Ses04M_script02_2_M020,"Wait a minute, I've got it.",c,neu
Ses04M_script02_2_F018,Dancing barefoot in the sand; drinking champagne from the bottle.,s,sad
Ses04M_script02_2_M021,"It was in the car, right?  Driving past the Knickerbocker Liquor Locker?  You said let's get some champagne and I said times a wasting or something like that.  Right?  That's it, right?  You want this to be like the other time.  That's it.  Of course.",o,neu
Ses04M_script02_2_F019,I'd rather not remember some things.  I'd rather not hope for some things.,o,sad
Ses04M_script02_2_M022,Sure.  Okay.  Alright.  I've got it.  Listen do you want to dance?,q,xxx
Ses04M_script02_2_F020,No.,ans,sad
Ses04M_script02_2_M023,You want to get some champagne?,q,xxx
Ses04M_script02_2_F021,No.,ans,sad
Ses04M_script02_2_M025,You want to get married again?,q,fru
Ses04M_script02_2_F023,No.,ans,fru
Ses04M_script02_2_M026,"What, you want a divorce?",q,fru
Ses04M_script02_2_F024,No.,ans,fru
Ses04M_script02_2_M027,A vacation?,q,fru
Ses04M_script02_2_F026,I want something to turn out the way it's supposed to.,ans,ang
Ses04M_script02_2_M029,"Well welcome to the human race.  You think this is what I had in mind?  You think that when I proposed, I had this great fantasy going that four years down the line, we'd come to the beach and yell at each other over fish?  No.",o,ang
Ses04M_script02_2_M030,"No, I'm just like you.  I thought it was going to be all peaches and roses and wind in our hair and sand in our toes and the fish will always come and the bills will always pay themselves.",o,xxx
Ses04M_script02_2_M031,"And we'll have three fat rosy kids and ha, ha, ha, baby, the joke's on us, 'cause you know what you get, Carla?  You know what you get?  This.",s,ang
Ses04M_script02_2_F027,This what?  What is this?  This isn't even anything.,s,ang
Ses04M_script02_2_M032,"Yes, it is.",dag,fru
Ses04M_script02_2_F029,But this isn't anything like I thought anything would be like.,o,ang
Ses04M_script02_2_M034,"No, I know, me neither.",ag,ang
Ses04M_script02_2_F030,"This is just this.  I mean, it includes a lot and everything, but it's just not, you know, something else.  Do you have any idea what I'm trying to say?",q,xxx
Ses04M_script02_2_M035,I'm doing the best I can.,ans,fru
Ses04M_script02_2_F031,"I know you are, Augie.  Really, I do.  I know you meant for this to be special and nice and it's the full moon and the sand and everything.  But I just couldn't help thinking about being somewhere else.",ag,fru
Ses04M_script02_2_M036,"Maybe if you were with somebody else, too, huh?",o,xxx
Ses04M_script02_2_F032,I didn't say that.,dag,sad
Ses04M_script02_2_M037,"No, I know.  But still.  I know I don't make you happy.",ag,sad
Ses04M_script02_2_F033,"For heaven's sake, whatever I'm doing, I'd rather be doing it with you.",o,xxx
Ses04M_script02_2_M038,Yeah?,q,sur
Ses04M_script02_2_F034,Well don't be ridiculous.  Don't you know that?  You're the one who probably wishes you were with somebody else; somebody who knew how to enjoy herself and didn't take everything so hard.,ans,xxx
Ses04M_script02_2_M039,"Actually, now that you mention it, no.  I don't.",dag,hap
Ses04M_script02_2_F035,"Okay, fine.  So we're in the wrong spot, but we're with the right person.",o,hap
Ses04M_script02_2_M042,Or not.,ag,xxx
Ses04M_script03_1_M000,Good God.,s,fea
Ses04M_script03_1_F001,"Nobody knows we're here, except Freda and she wouldn't ring up.",s,fea
Ses04M_script03_1_M002,"It must be them, then.",s,fea
Ses04M_script03_1_F002,What are we to do?,q,fea
Ses04M_script03_1_M004,"I don't care, then.",s,exc
Ses04M_script03_1_F004,It was bound to come sooner or later.,s,xxx
Ses04M_script03_1_M005,"Hello, hello.  What?  Wrong number.",s,xxx
Ses04M_script03_1_F005,"Oh, it sent shivers up my spine.",s,exc
Ses04M_script03_1_M006,What shall we do if they suddenly walk in on us?,q,exc
Ses04M_script03_1_F007,Certainly.  I shall probably do a court curtsey.,ans,exc
Ses04M_script03_1_M008,"Ah.  Things that ought to matter dreadfully don't matter when one's happy, do they?",q,xxx
Ses04M_script03_1_F008,But what's so horrible is that one can't stay happy.,ans,exc
Ses04M_script03_1_M009,"Don't say that, darling.",c,xxx
Ses04M_script03_1_F009,It's true.  The whole business is a very poor joke.,o,exc
Ses04M_script03_1_M010,"Meaning that sacred and beautiful thing, love?",q,neu
Ses04M_script03_1_F010,"Yes, meaning just that.",ans,xxx
Ses04M_script03_1_M013,All the futile moralists who try to make life unbearable.  Laugh at them.  Be flippant.  Laugh at everything.  All their sacred shibboleths.  Flippancy brings out the acid- acid in their damn sweetness and light.,ans,ang
Ses04M_script03_1_F013,"If I laugh at everything, I must laugh at us, too.",o,neu
Ses04M_script03_1_M014,Certainly you must.  We're figures of fun alright.,ag,xxx
Ses04M_script03_1_F014,"How long will it last, this ludicrous and overbearing love of ours?",q,exc
Ses04M_script03_1_M015,Who knows.,ans,xxx
Ses04M_script03_1_F015,Shall we always want to bicker and fight?,q,exc
Ses04M_script03_1_M016,No.  That fire will fade along with our passion.,ans,sad
Ses04M_script03_1_F017,"What happens if one of us dies?  Does the one that's left, still laugh?",q,exc
Ses04M_script03_1_M018,"Yes.  Yes, with all his might.",ans,xxx
Ses04M_script03_1_F018,"Well that's serious enough, isn't it?",q,exc
Ses04M_script03_1_M019,"No, no, it isn't.  Death's very laughable; such a cunning little mystery, all done with mirrors.",ans,xxx
Ses04M_script03_1_F019,"Darling, I believe you're talking nonsense.",o,xxx
Ses04M_script03_1_M020,"So is everyone else in the long run.  Let's be superficial and pity the poor philosophers.  Let's blow trumpets and squeakers and- and enjoy the party as much as we can, like very small, quite idiotic little school children.",o,xxx
Ses04M_script03_1_M021,"Let's savor the delight of the moment.  Come and kiss me, darling, before your body rots and worms pop in and out of your eye sockets.",o,exc
Ses04M_script03_1_F020,"Elliot, worms don't pop.",s,xxx
Ses04M_script03_1_M022,"I don't mind what you do, see?  You can paint yourself bright green all over and dance naked in the Place Vendome and rush off madly with all the men in the world and I shan't say a word as long as you love me best.",o,xxx
Ses04M_script03_1_F021,"Thank you, dear.  The same applies to you, except that if I catch you so much as looking at another woman, I will kill you.",o,exc
Ses04M_script03_1_M023,Do you remember that awful scene we had in Venice?,q,xxx
Ses04M_script03_1_F023,"Oh, Charles; that was his name, Charles.  Oh, he did wriggle so beautifully.",s,exc
Ses04M_script03_1_M026,How long did that row last?,q,xxx
Ses04M_script03_1_F025,It went on intermittently for days.,ans,exc
Ses04M_script03_1_M027,The worst one was in Cannes when your curling irons burnt holes in my dressing gown.,s,xxx
Ses04M_script03_1_F026,"It burnt my comb, too, and all the towels in the bathroom.",s,exc
Ses04M_script03_1_M028,Line?,q,neu
Ses04M_script03_1_M029,How -- that was a rouser wasn't it?,q,exc
Ses04M_script03_1_F027,That was the first time you ever hit me.,ans,exc
Ses04M_script03_1_M030,I didn't hit you very hard.,o,xxx
Ses04M_script03_1_F028,"The manager came in and found is rolling about on the floor, biting and scratching like panthers.  Oh, dear.",s,exc
Ses04M_script03_1_M031,"Ah, I shall never forget his face.",s,xxx
Ses04M_script03_1_F030,And very much sillier.,o,exc
Ses04M_script03_1_M033,"As a matter of fact, the real cause of that row was Peter Burden.",s,neu
Ses04M_script03_2_M000,"That was a rouser, wasn't it?",q,xxx
Ses04M_script03_2_F001,"The manager came in and found us rolling about on the floor, biting and scratching like panthers.  Oh, dear.",s,hap
Ses04M_script03_2_M002,I shall never forget his face.,s,xxx
Ses04M_script03_2_F002,"How ridiculous.  How utterly, utterly ridiculous.",o,hap
Ses04M_script03_2_M004,"As a matter of fact, the real cause of that row was Peter Burden.",s,fru
Ses04M_script03_2_F004,You knew there was nothing in that.,dag,xxx
Ses04M_script03_2_M005,I knew nothing of the sort.  You took presents from him.,s,fru
Ses04M_script03_2_F005,Presents?  A trivial little brooch.,s,xxx
Ses04M_script03_2_M006,"I remember it well, bristling with diamonds in the worst possible taste.",s,xxx
Ses04M_script03_2_F008,"Just a little, perhaps, nothing serious.",ans,hap
Ses04M_script03_2_M009,Line?,q,neu
Ses04M_script03_2_F010,What of it?,q,ang
Ses04M_script03_2_M012,What about me?,q,ang
Ses04M_script03_2_F012,"If you hadn't been so nosey, you never would have known a thing about it.",ans,fru
Ses04M_script03_2_M013,"That's a nice point of view, I must say.",o,ang
Ses04M_script03_2_F013,"Oh, dear.  I'm bored with this conversation.",o,fru
Ses04M_script03_2_M014,So am I; bored stiff.,ag,ang
Ses04M_script03_2_M015,You want some brandy?,q,xxx
Ses04M_script03_2_F014,"No, thanks.",ans,ang
Ses04M_script03_2_M016,"I'll have a little myself, I think.",s,fru
Ses04M_script03_2_F015,I don't see why you want it.  You've already had two glasses.,s,fru
Ses04M_script03_2_M018,You can hardly call three liquor glasses in a whole evening going on and on and on.,o,fru
Ses04M_script03_2_F017,It's become a habit with you.,o,ang
Ses04M_script03_2_M019,You needn't be so grand just because you don't happen to want any at the moment.,o,fru
Ses04M_script03_2_F018,"Oh, don't be so stupid.",o,fru
Ses04M_script03_2_M020,"Really, Amanda",dag,ang
Ses04M_script03_2_F019,What?,q,ang
Ses04M_script03_2_M021,Nothing.,ans,ang
Ses04M_script03_2_M023,Oh.  That reply has broken my heart.,s,fru
Ses04M_script03_2_F021,"The woman's job is to allure the man.  Watch me a minute, will you?",o,xxx
Ses04M_script03_2_M025,"Yes, it is.",dag,ang
Ses04M_script03_2_F023,"Oh, be quiet.",c,ang
Ses04M_script03_2_M026,Line?,q,neu
Ses04M_script03_2_F024,It's a pity you didn't- It's a pity you didn't have more brandy.,o,neu
Ses04M_script03_2_M027,It's a pity you didn't have any more brandy.  It might have made you a little less disagreeable.,o,ang
Ses04M_script03_2_F025,It doesn't seem to have worked such wonders with you.,o,fru
Ses04M_script03_2_M028,Line?,q,neu
Ses04M_script03_2_M029,"Snap.  Oh, snap, snap, snap, like a little adder.",o,ang
Ses04M_script03_2_F026,"Adders don't snap, they sting.",dag,ang
Ses04M_script03_2_M030,"They -- nonsense, they have a little bag of venom behind their fangs and they snap.",dag,ang
Ses04M_script03_2_F027,They sting.,dag,fru
Ses04M_script03_2_M031,They snap.,dag,ang
Ses04M_script03_2_F028,I don't care.  Do you understand?  I don't care.  I don't mind if they bark and roll about like hoops.,o,ang
Ses04M_script03_2_M033,"I suppose you let him kiss you a good deal more then, hmm?",o,ang
Ses04M_script03_2_F030,Mind your own business.,c,ang
Ses04M_script03_2_M034,You must have had a riotous time.,o,ang
Ses04M_script03_2_M035,"No restraint at all, very enjoyable.  You never had much anyhow.",o,ang
Ses04M_script03_2_F032,You always had a weak head.,o,ang
Ses04M_script03_2_M037,I think I mentioned once before that I've only had three minute liquor glasses of brandy this whole evening.  That's hardly enough to get a child of two drunk.,o,fru
Ses04M_script03_2_F033,"On the contrary, a child of two could get violently drunk on only one glass of brandy.",o,ang
Ses04M_script03_2_M038,Very interesting.  And how about a child of four and a child of six and a child of nine?,q,ang
Ses04M_script03_2_F034,"Oh, shut up.",c,ang
Ses04M_script03_2_M039,"We might get up a splendid little- a splendid little debate about this, you know, intemperate tots.",o,xxx
Ses04M_script03_2_F035,"Not very funny, dear.  You'd better have some more brandy.",o,ang
Ses04M_script03_2_M040,Very good idea.  I will,ag,ang
Ses04M_script03_2_M041,You better turn that off I think.,o,ang
Ses04M_script03_2_F037,There aren't any people upstairs.  It's a photographer's studio.,s,ang
Ses04M_script03_2_M043,"There are people downstairs, I suppose",q,ang
Ses04M_script03_2_F038,They're away in Tunis.,ans,xxx
Ses04M_script03_2_M044,This is no time of year for Tunis.,o,xxx
Ses04M_script03_2_F039,"Turn it on again, please.",c,ang
Ses04M_script03_2_M045,I will do no such thing.,dag,xxx
Ses04M_script03_2_F040,"Very well, if you insist on being boorish and idiotic.",dag,ang
Ses04M_script03_2_M046,Turn it off.  It's driving me mad.,c,ang
Ses04M_script03_2_F041,Go away.  Go away.  I hate you.,c,ang
Ses04M_script03_2_M047,Turn it off.,c,ang
Ses04M_script03_2_F042,You are far too temperamental.  Try to control yourself.,o,ang
Ses04M_script03_2_F043,We swapped. Listen.,c,neu
Ses04M_script03_2_M049,"You're a vile tempered, loosed living",o,ang
Ses04M_script03_2_F045,Stop.,c,ang
Ses04M_script03_2_M050,wicked little beast. And I- I hope I never see you again as long as live.,o,ang
Ses04M_script03_2_M051,You're not going like this.,c,ang
Ses04M_script03_2_F048,"Oh, yes, I am.",dag,ang
Ses04M_script03_2_M052,"No, you're not.",dag,ang
Ses04M_script03_2_F049,"Let go of me.  You're a cruel fiend and I hate and loath you.  Thank God, I discovered in time what you're really like.",o,ang
Ses04M_script03_2_M053,Shut up. Shut up.,c,ang
Ses04M_script03_2_M054,"You're a mean, evil minded",o,ang
Ses04M_script03_2_F050,Marry you again? Huh.,s,ang
Ses04M_script03_2_M055,little vampire And I hope to God I never set eyes on you as long as I live.,o,ang
Ses04M_script03_2_F051,"Never, never, never.  I'd rather die in torment. Beast brute.",o,ang
Ses04M_script03_2_M056,Whore.,o,ang
Ses04M_script03_2_F052,Swine.,o,ang
