TURN,UTTERANCE,DA,EMOTION
Ses01M_script03_2_F025,"Oh, mind you own business.",c,ang
Ses01M_script03_2_M027,"I suppose you two had a riotous time, huh?  No restrain at all, very enjoyable, he never had much any how.",o,ang
Ses01M_script03_2_F026,"You're quite insufferable, I expect it's because you're drunk.",o,ang
Ses01M_script03_2_M028,I am not in the least bit drunk.,dag,ang
Ses01M_script03_2_F027,You always had a weak head.,o,ang
Ses01M_script03_2_M029,I think I told you once before that I had three minute liquor glasses the whole evening long.  A Child of two cannot get drunk on that.,o,ang
Ses01M_script03_2_F028,"On the contrary, a child two could get violently drunk on only one glass of brandy.",o,ang
Ses01M_script03_2_M030,"Oh very, very interesting Amanda.  How about the child of uh... four, six or maybe nine---you know, we could work up a splendid little debate about it, you know?  Intemperate tots.",o,ang
Ses01M_script03_2_F029,Shut up.,c,ang
Ses01M_script03_2_F030,Not very funny darling.  Why don't you have some more brandy?,q,ang
Ses01M_script03_2_M031,That's a very good idea I think I will.,ans,ang
Ses01M_script03_2_M032,Would you uh...turn that off please? You're going to wake the people upstairs.,c,ang
Ses01M_script03_2_F031,Why?,q,ang
Ses01M_script03_2_F032,There are no people upstairs. It's a photographer's studio.,ans,xxx
Ses01M_script03_2_M033,Well then you'll wake the people downstairs.,q,ang
Ses01M_script03_2_F033,They are away in Tunis.,ans,ang
Ses01M_script03_2_M034,This is no time a year for Tunis.,o,ang
Ses01M_script03_2_F034,"Turn it on again, please.",c,ang
Ses01M_script03_2_M035,I will do no such thing.,s,ang
Ses01M_script03_2_F035,Very well if you insist on being boorish and idiotic.,dag,ang
Ses01M_script03_2_M036,Turn it off. It's driving me mad.,c,ang
Ses01M_script03_2_F036,I won't.,dag,ang
Ses01M_script03_2_M037,Turn it off.,c,ang
Ses01M_script03_2_F037,Stop it. No. Go away.,c,ang
Ses01M_script03_2_M038,Amanda listen. Listen.,c,ang
Ses01M_script03_2_F038,"listen Oh I'm sick and tired of listening to you, you damn sadistic bully.",o,ang
Ses01M_script03_2_M039,That's very amusing indeed.,dag,ang
Ses01M_script03_2_F039,"Oh you're cruel you're...you're...I hate you, I hate you. Go away. You're conceited. You're overbearing. You're utterly impossible.",o,ang
Ses01M_script03_2_M040,"You...You're an evil minded, self-centered little wench and I never want to see you again.",o,ang
Ses01M_script03_2_F040,This is the end do you hear me?  Finally and forever.,s,ang
Ses01M_script03_2_M041,You're not going like this.,c,ang
Ses01M_script03_2_F041,"Oh yes I am...Oh yes I am. Let go of me. You let go. You...urgh...You're a cruel friend. I loathe and I hate you. Marry you again...Ha...Never, never, never, never. I hope you die in torment. You beast.",o,ang
Ses01M_script03_2_M042,No you're not.,dag,ang
Ses01M_script03_2_M043,Shut up. Shut up. I wouldn't marry you again if you came crawling back to me on a bended knee. You are an evil tempered little vampire and I never want to see you again as long as I live.,o,ang
