TURN,UTTERANCE,DA,EMOTION
Ses02M_script03_1_F005,Oh. It sends shivers down my spine.,s,exc
Ses02M_script03_1_M006,What do we do if they suddenly walk in on us?,q,fea
Ses02M_script03_1_M007,With the most perfect poise.,q,hap
Ses02M_script03_1_F007,"Yes, I should probably to a court curtsey.",ans,hap
Ses02M_script03_1_M008,"Things that ought to matter dreadfully don't matter at all when one's is happy, do they?",q,hap
Ses02M_script03_1_F008,What's so horrible is that one can't stay happy.,ans,xxx
Ses02M_script03_1_M009,Oh darling don't say that.,c,sad
Ses02M_script03_1_F009,It's true; the whole business is a very poor joke.,o,xxx
Ses02M_script03_1_M010,Meaning that sacred and beautiful thing love?,q,hap
Ses02M_script03_1_F010,Yes. Meaning just that.,ans,xxx
Ses02M_script03_1_M011,What does it all mean that's what I ask- that's what I ask myself in my ceaseless quest for ultimate truth?  Good God what does it all mean?,q,hap
Ses02M_script03_1_F011,Don't laugh at me. I'm serious.,c,xxx
Ses02M_script03_1_M012,"You mustn't be serious my dear one, that's just what they want.",o,exc
Ses02M_script03_1_F012,Who's they?,q,exc
Ses02M_script03_1_M013,"All those futile moralists, who try to make life unbearable, laugh at them, be flippant. Laugh at everything all their sacred shibboleths",ans,xxx
Ses02M_script03_1_M014,flippancy brings out the acid in their damned sweetness in light.,o,exc
Ses02M_script03_1_F013,"Well, if I laugh at everything then I must laugh at us too.",o,xxx
Ses02M_script03_1_M015,"Certainly you must, we figures of fun all right.",ag,exc
Ses02M_script03_1_F014,"Well, shall we always want to bicker and fight?",q,xxx
Ses02M_script03_1_M016,"No, that desire will fade along with our passion.",ans,sad
Ses02M_script03_1_F015,"Oh dear, should we like that?",q,sad
Ses02M_script03_1_M017,Depends on how well we play it.,ans,xxx
Ses02M_script03_1_F016,"Well, what happens if one of us dies, does the one that's left still laugh?",q,fea
Ses02M_script03_1_M018,"Yes, yes, with all his might.",ans,exc
Ses02M_script03_1_F017,"Well that's serious enough, isn't it?",q,xxx
Ses02M_script03_1_M019,"No, no it isn't, death is very laughable, such a cunning little mystery, all done with mirrors.",ans,exc
Ses02M_script03_1_F018,"Darling, I believe you're talking nonsense.",o,xxx
Ses02M_script03_1_M020,So is everyone else in the long run.,o,exc
Ses02M_script03_1_M021,"Let's be superficial and pity the poor philosophers, let's blow our trumpets and squeakers and enjoy the party as much as we can. Like quite idiotic, very small, school children. Let's savor the delight of the moment.",o,exc
Ses02M_script03_1_M022,Come kiss me darling before your body rots and worms pop in and out of your eye sockets.,o,exc
Ses02M_script03_1_F019,"Elliot, worms don't pop.",s,xxx
Ses02M_script03_1_M023,"I don't care what you do see. You can paint yourself green and dance naked in the Place Vendome, and rush off madly with all the men in the world and I shan't say a word, as long as you love me best.",o,xxx
Ses02M_script03_1_F020,"Thank you dear, the same applies you, except that if I catch you so much as looking at another woman, I'll kill you.",o,xxx
Ses02M_script03_1_M024,You remember that awful scene we had in Venice?,q,hap
Ses02M_script03_1_F021,Which particular one?,q,hap
Ses02M_script03_1_M025,"The one when you bought that little, painted, wooden snake in the Piazza and put it on my bed.",ans,xxx
Ses02M_script03_1_F022,"Oh Charles, that was his name Charles. It did wiggle so beautifully.",s,hap
Ses02M_script03_1_M026,"Horrible thing, I hated it.",o,xxx
Ses02M_script03_1_F023,I know you did. You threw it out of the window into the Grand Canal; I don't think I'll ever forgive you for that.,ag,hap
Ses02M_script03_1_M027,How long did that row last?,q,xxx
Ses02M_script03_1_F024,It went on intermittently for days.,ans,hap
Ses02M_script03_1_M028,The worst one was in Cannes when your curling iron burned a hole in my new dressing gown.,s,xxx
Ses02M_script03_1_F025,It burned my comb too and all the towels in the bathroom.,s,hap
Ses02M_script03_1_M029,"That was a rouser, wasn't it?",q,hap
Ses02M_script03_1_F026,That was the first time you ever hit me.,ans,xxx
Ses02M_script03_1_M030,I didn't hit you very hard.,o,xxx
Ses02M_script03_1_F027,The manager came in and found us rolling around on the floor biting and scratching like panthers.,s,hap
Ses02M_script03_1_M031,I'll never forget his face.,s,hap
Ses02M_script03_1_F028,"Oh it was ridiculous, completely ridiculous.",o,hap
Ses02M_script03_1_M032,We were very much younger then.,s,xxx
Ses02M_script03_1_F029,And very much sillier.,o,hap
Ses02M_script03_1_M033,As a matter of fact the real cause of that row was Peter Burden.,s,xxx
Ses02M_script03_2_F000,You knew there was nothing in that.,dag,exc
Ses02M_script03_2_M001,I knew nothing of the sort. You took presents from him.,s,ang
Ses02M_script03_2_F001,"Presents, just a trivial little broach.",s,exc
Ses02M_script03_2_M002,"Yes, I remember it well, bristling with diamonds in the worst possible taste.",s,xxx
Ses02M_script03_2_F002,No it wasn't. It was very pretty I still have it and I wear it often.,dag,neu
Ses02M_script03_2_M003,You went out of your way to torture me over Peter Burden.,s,ang
Ses02M_script03_2_F003,"No I didn't, you worked the whole thing up in your jealous imagination.",dag,neu
Ses02M_script03_2_M004,"You must admit he was in love with you, wasn't he?",q,xxx
Ses02M_script03_2_F004,"Just a little perhaps, nothing serious.",ans,xxx
Ses02M_script03_2_M005,You let him kiss you; you said you did.,s,ang
Ses02M_script03_2_F005,What of it?,q,neu
Ses02M_script03_2_M006,What of it?,b,xxx
Ses02M_script03_2_F006,"It gave him a lot of pleasure, it didn't hurt me any.",s,neu
Ses02M_script03_2_M007,What about me?,q,ang
Ses02M_script03_2_F007,"Well, if you hadn't been so nosey and suspicious you never wouldn't have known anything about it.",ans,neu
Ses02M_script03_2_M008,That's a nice point of view I must say.,o,xxx
Ses02M_script03_2_F008,I'm bored of this conversation.,o,fru
Ses02M_script03_2_M009,"Yes, me too, bored stiff. You want some Brandy?",q,xxx
Ses02M_script03_2_F009,No thanks.,ans,neu
Ses02M_script03_2_M010,I have a little I think.,s,neu
Ses02M_script03_2_F010,I don't see why you want any you've already had two glasses.,s,xxx
Ses02M_script03_2_M011,"No particular reason. Anyhow, they are very small ones.",s,neu
Ses02M_script03_2_F011,It just seems so silly to go on and on and on with such a thing.,o,neu
Ses02M_script03_2_M012,You can hardly call three liquor glasses in a whole evening going on and on and on.,o,neu
Ses02M_script03_2_F012,"Well, it's become a habit with you.",o,neu
Ses02M_script03_2_M013,You needn't be so grand just because don't happen want any yourself right now.,o,xxx
Ses02M_script03_2_F013,Don't be so stupid.,o,xxx
Ses02M_script03_2_M014,"Really, Amanda.",dag,xxx
Ses02M_script03_2_F014,What?,q,ang
Ses02M_script03_2_M015,Nothing.,ans,fru
Ses02M_script03_2_F015,No I'm just making myself fascinating for you.,ans,neu
Ses02M_script03_2_M016,"Going out somewhere, dear?",q,neu
Ses02M_script03_2_F016,It's a woman's job to allure the man,o,xxx
Ses02M_script03_2_M017,That reply has broken my heart.,s,xxx
Ses02M_script03_2_F017,"watch me a minute, will you?",q,xxx
Ses02M_script03_2_M018,"As a matter of fact, that's perfectly true.",ag,neu
Ses02M_script03_2_F018,"Oh, no it isn't.",dag,fru
Ses02M_script03_2_M019,Yes it is.,dag,xxx
Ses02M_script03_2_F019,Be quiet.,c,ang
Ses02M_script03_2_M020,It's a pity you didn't have any more Brandy it might have made you a little less disagreeable.,o,xxx
Ses02M_script03_2_F020,It doesn't seem to work such wonders with you.,o,xxx
Ses02M_script03_2_M021,"Snap, snap, snap, like a little adder.",o,fru
Ses02M_script03_2_F021,Adders don't snap they sting.,dag,xxx
Ses02M_script03_2_M022,Oh nonsense they have a little bag of venom behind their fangs and they snap.,dag,fru
Ses02M_script03_2_F022,They sting.,dag,xxx
Ses02M_script03_2_M023,They snap.,dag,fru
Ses02M_script03_2_F023,I don't care. Do you understand? I don't care. I don't care if they bark or roll about like hoops.,o,ang
Ses02M_script03_2_M024,"Tell me, did you see much of Peter Burden after our divorce?",q,neu
Ses02M_script03_2_F024,"Yes, I did quite a lot.",ans,neu
Ses02M_script03_2_M025,I imagine you let him kiss you good deal more then.,o,xxx
Ses02M_script03_2_F025,Mind your own business.,c,xxx
Ses02M_script03_2_M026,What riotous time you must have had.,o,ang
Ses02M_script03_2_M027,"No restraint at all, very enjoyable, never had much anyhow.",o,ang
Ses02M_script03_2_F026,You're quite insufferable. I expect it's because you're drunk.,o,xxx
Ses02M_script03_2_M028,I am not in the least drunk.,dag,xxx
Ses02M_script03_2_M029,"I imagine, as I may have already mentioned, I've had three minute liquor glasses of Brandy the whole evening long a child of two couldn't get drunk on that.",o,xxx
Ses02M_script03_2_F027,On the contrary a child of two could get violently drunk on only one glass of Brandy.,o,xxx
Ses02M_script03_2_M030,"Oh very interesting. How about a child of four, a child of six or a child of nine?",q,xxx
Ses02M_script03_2_F028,Oh be quiet.,c,ang
Ses02M_script03_2_M031,"We can get a good little debate going about that, don't you think? Intemperate tots.",o,ang
Ses02M_script03_2_F029,"Not very funny my dear, you better have some more Brandy.",o,xxx
Ses02M_script03_2_M032,All right. I will.,ag,neu
Ses02M_script03_2_M033,Better turn that off I think.,o,neu
Ses02M_script03_2_F030,Why?,q,xxx
Ses02M_script03_2_M034,Because it's late and it'll annoy the people upstairs.,ans,xxx
Ses02M_script03_2_F031,There aren't any people upstairs it's a photographer's studio.,s,xxx
Ses02M_script03_2_M035,There are people downstairs I suppose?,q,xxx
Ses02M_script03_2_F032,They're away in Tunis.,ans,xxx
Ses02M_script03_2_M036,This is no time of the year for Tunis.,o,xxx
Ses02M_script03_2_F033,"Turn it on again, please.",c,xxx
Ses02M_script03_2_M037,I'll do no such thing.,dag,fru
Ses02M_script03_2_F034,"Very well, if you insist on being boorish and idiotic.",dag,fru
Ses02M_script03_2_M038,Turn it off it's driving me mad.,c,xxx
Ses02M_script03_2_F035,You are far too temperamental. Try to control yourself.,o,ang
Ses02M_script03_2_M039,Turn it off.,c,ang
Ses02M_script03_2_F036,Stop it. Stop it. I hate you.,c,ang
Ses02M_script03_2_M040,"Amanda, listen. Listen.",c,ang
Ses02M_script03_2_F037,"Listen indeed. I'm sick and tired of listening to you, damn sadistic bully.",o,ang
Ses02M_script03_2_M041,Very amusing indeed.,dag,ang
Ses02M_script03_2_F038,"Stop it. Stop it. I hate you, do you hear? You're overbearing and conceited and utterly impossible.",o,ang
Ses02M_script03_2_M042,"You're a vile tempered, loose living, wicked little beast and I hope I never see you again as long as I live.",o,ang
Ses02M_script03_2_F039,"This is the end, do you hear? The end finally and forever.",s,ang
Ses02M_script03_2_M043,You're not going like this.,c,ang
Ses02M_script03_2_F040,Oh yes I am.,dag,ang
Ses02M_script03_2_M044,You're not.,dag,ang
Ses02M_script03_2_F041,"Yes, I am. Let go of me you're cruel fiend and I hate and loathe you. Thank God I realized who you really are before I would ever, ever marry you again. I would never marry you again. I'd rather die in torment.",o,ang
Ses02M_script03_2_M045,Shut up.,c,ang
Ses02M_script03_2_M046,Shut up.,c,ang
Ses02M_script03_2_M047,I wouldn't marry you again if you came to me on your bended knees. You're a evil minded little vampire. I hope to God I never see you again as long as I live.,o,ang
Ses02M_script03_2_F042,You're a beast. I hate you. Stop it. Stop it.,o,ang
